,user,churn,age,housing,deposits,withdrawal,purchases_partners,purchases,cc_taken,cc_recommended,cc_disliked,cc_liked,cc_application_begin,app_downloaded,web_user,ios_user,android_user,registered_phones,payment_type,waiting_4_loan,cancelled_loan,received_loan,rejected_loan,zodiac_sign,left_for_two_month_plus,left_for_one_month,reward_rate,is_referred
2699,29890,0,23.0,na,0,0,16,0,0,19,0,0,0,1,0,1,0,0,Weekly,0,0,0,0,Scorpio,0,0,0.33,0
2700,36342,1,32.0,na,0,0,1,0,0,0,0,0,0,1,1,0,1,0,Weekly,0,0,0,0,na,0,0,0.0,0
2701,65090,1,31.0,na,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Bi-Weekly,1,0,0,0,Sagittarius,0,0,0.0,0
2702,50733,1,44.0,na,0,0,8,0,0,5,0,0,0,1,0,1,0,0,Bi-Weekly,0,0,0,0,na,0,0,0.5,0
2703,17952,0,22.0,na,31,3,43,30,0,157,0,0,14,1,1,0,1,2,Bi-Weekly,0,0,0,0,Gemini,0,0,1.4300000000000002,0
2704,66390,1,27.0,na,0,0,2,0,0,1,0,0,0,1,1,1,0,0,Weekly,0,0,0,0,Taurus,1,0,0.1,0
2705,7729,0,25.0,R,16,1,86,16,0,191,0,0,15,1,1,0,1,0,Semi-Monthly,0,0,0,0,Aquarius,1,0,1.83,0
2706,17222,0,32.0,R,2,1,63,2,0,178,0,0,3,1,1,1,1,2,Bi-Weekly,0,0,0,0,Sagittarius,0,0,1.0,1
2707,34182,1,26.0,na,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,0.0,0
2708,68682,0,48.0,na,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Monthly,1,0,0,0,Cancer,0,0,0.0,0
2709,7131,0,21.0,R,5,1,48,5,0,99,0,0,14,1,1,0,1,0,Bi-Weekly,0,0,1,0,Taurus,1,0,0.9,1
2710,22740,1,32.0,R,0,0,24,0,0,40,0,0,2,1,0,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,0.63,1
2711,31735,0,36.0,R,4,0,39,4,0,114,0,0,2,1,0,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,1.27,0
2712,27403,0,37.0,R,4,0,104,4,0,168,0,0,8,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,1.6,0
2713,13209,0,19.0,R,1,0,39,1,0,214,0,0,6,1,0,0,1,0,na,0,0,0,0,Taurus,0,0,2.13,0
2714,56647,0,33.0,na,0,0,11,0,0,23,0,0,1,1,0,0,1,0,Bi-Weekly,0,0,0,0,Aries,0,0,0.67,0
2715,23673,0,39.0,na,0,0,4,0,0,5,0,0,0,1,0,1,0,0,na,0,0,0,0,Aries,0,0,0.27,0
2716,5624,1,30.0,O,1,0,47,1,0,45,0,0,7,1,1,1,0,0,Weekly,0,0,0,0,Aquarius,1,0,0.67,0
2717,49332,0,33.0,na,0,0,60,0,0,154,0,0,7,1,1,0,1,0,na,0,0,0,0,Sagittarius,0,0,1.23,0
2718,35599,0,28.0,R,0,0,88,0,0,188,0,0,0,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,1.5699999999999998,0
2719,20010,0,52.0,R,51,0,80,51,0,269,0,0,22,1,1,1,0,2,Bi-Weekly,0,0,0,0,Cancer,0,0,2.17,1
2720,48191,0,28.0,na,0,0,0,0,0,4,0,0,0,1,0,0,1,0,Bi-Weekly,0,0,0,0,Capricorn,0,0,0.13,0
2721,65936,1,25.0,na,0,0,0,0,0,0,0,0,0,0,1,0,0,0,na,0,0,0,0,Aquarius,0,0,0.0,0
2722,42883,0,25.0,R,0,0,34,0,0,85,0,0,1,1,1,0,1,2,Bi-Weekly,0,0,0,0,na,0,0,0.8,0
2723,717,0,38.0,R,16,2,78,16,0,145,0,0,22,1,1,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,1.5699999999999998,0
2724,68177,1,46.0,na,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Semi-Monthly,0,0,0,0,Scorpio,0,0,0.0,0
2725,40662,0,24.0,na,0,0,3,0,0,9,0,0,0,1,0,0,1,0,Semi-Monthly,0,0,1,0,Capricorn,1,0,0.13,0
2726,34925,1,44.0,R,0,0,0,0,0,74,0,0,5,1,1,1,0,0,na,0,0,0,0,Leo,0,0,1.23,0
2727,30140,1,26.0,R,0,0,0,0,0,157,0,0,2,1,1,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,1.83,0
2728,48008,0,24.0,na,0,0,0,0,0,0,0,0,0,1,1,1,0,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,0.0,0
2729,55387,1,28.0,na,0,0,0,0,0,2,0,0,0,1,1,0,1,2,Bi-Weekly,0,0,0,0,Cancer,0,0,0.0,1
2730,12125,0,31.0,R,0,0,0,0,0,223,0,0,16,1,1,1,0,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,2.17,0
2731,36223,1,43.0,na,0,0,0,0,0,102,0,0,10,1,1,0,1,0,Semi-Monthly,0,1,0,0,Taurus,1,0,0.77,0
2732,65194,1,36.0,O,0,0,0,0,0,5,0,0,0,1,1,0,1,0,Semi-Monthly,0,0,0,0,Scorpio,0,0,0.37,0
2733,47866,0,40.0,R,41,2,60,41,0,221,0,0,11,1,1,1,0,0,Bi-Weekly,0,0,0,0,Libra,0,0,1.47,0
2734,45357,0,45.0,O,0,0,26,0,0,49,0,0,12,1,1,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,0.65,0
2735,15694,1,66.0,na,0,0,0,0,0,1,0,0,0,1,0,0,1,0,Monthly,0,0,0,0,Aquarius,0,0,0.03,0
2736,42456,1,26.0,R,20,0,68,20,0,175,0,0,19,1,1,1,0,2,Bi-Weekly,0,0,0,0,Aquarius,0,0,1.6,1
2737,31852,0,25.0,na,0,0,11,0,0,33,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,0.7,0
2738,28187,0,46.0,R,10,0,32,10,0,89,0,0,1,1,1,0,1,0,Monthly,0,0,0,0,Libra,0,0,0.8099999999999998,0
2739,58327,0,26.0,R,0,0,26,0,0,48,0,0,4,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,0.52,1
2740,30650,0,36.0,R,4,1,17,4,0,41,0,0,5,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,0.43,1
2741,59067,0,22.0,R,0,0,3,0,0,6,0,0,0,1,0,0,1,0,na,0,0,0,0,Sagittarius,0,0,0.16999999999999998,1
2742,31865,0,30.0,R,5,0,47,5,0,62,0,0,5,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,0.83,0
2743,57473,0,22.0,na,0,0,10,0,0,5,0,0,0,1,1,0,1,0,Weekly,0,0,0,0,Libra,0,0,0.29,0
2744,6730,0,30.0,na,0,0,67,0,0,174,0,0,5,1,1,1,0,0,Bi-Weekly,0,0,0,0,Leo,0,0,1.93,1
2745,25013,0,65.0,R,0,0,0,0,0,228,0,0,24,1,1,1,1,2,Weekly,0,0,0,0,na,1,0,2.07,0
2746,13126,0,36.0,O,0,0,0,0,0,226,0,0,0,1,0,1,0,0,Semi-Monthly,0,0,0,0,Cancer,0,0,1.97,0
2747,1965,1,28.0,na,0,0,0,0,0,49,0,0,3,1,0,0,1,2,Bi-Weekly,0,0,0,0,Cancer,0,0,0.87,0
2748,56003,0,20.0,na,0,0,0,0,0,0,0,0,0,1,0,0,1,2,Weekly,0,0,0,0,Scorpio,0,0,0.0,0
2749,34003,0,21.0,na,0,0,15,0,0,40,0,0,2,1,0,0,1,0,Weekly,0,0,0,0,Scorpio,0,0,0.73,0
2750,62246,0,20.0,na,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Weekly,0,0,0,0,Sagittarius,0,0,0.0,0
2751,6825,1,31.0,R,26,4,53,26,0,271,0,0,31,1,1,1,0,0,Semi-Monthly,0,0,0,0,Gemini,0,0,2.3,1
2752,33498,0,38.0,na,0,0,23,0,1,156,0,0,5,1,1,1,0,0,Weekly,0,0,0,0,Leo,1,0,1.4300000000000002,0
2753,22883,1,23.0,R,0,0,0,0,1,65,0,0,5,1,1,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,1.23,0
2754,10882,0,33.0,O,49,0,36,49,0,245,0,0,25,1,1,0,1,0,na,0,1,0,0,Leo,0,0,2.0,0
2755,60468,0,29.0,R,0,0,3,0,0,5,0,0,0,1,0,0,1,3,Bi-Weekly,0,0,0,0,Pisces,0,0,0.05,0
2756,295,0,35.0,na,0,0,58,0,0,123,0,0,7,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,1.17,0
2757,39397,0,40.0,R,7,0,48,7,0,134,0,0,6,1,1,0,1,0,Bi-Weekly,0,0,1,0,Gemini,0,0,1.2,0
2758,67879,0,23.0,na,0,0,0,0,0,0,0,0,0,1,0,0,1,0,Weekly,0,0,0,0,Libra,0,0,0.0,1
2759,35016,0,30.0,na,4,0,5,4,0,11,0,0,6,1,0,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,0.75,1
2760,8550,1,47.0,R,4,0,126,4,0,187,0,0,23,1,1,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,0.9,0
2761,62247,1,30.0,na,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Monthly,0,0,0,0,Cancer,0,0,0.0,0
2762,55350,1,20.0,R,0,0,13,0,0,25,0,0,0,1,0,0,1,0,Weekly,0,0,0,0,na,0,0,0.5,0
2763,55291,1,30.0,R,2,3,1,2,0,17,0,0,15,1,1,1,0,3,Semi-Monthly,0,0,0,0,Taurus,0,0,0.2,1
2764,65420,0,33.0,na,0,0,0,0,0,0,0,0,0,1,1,1,0,0,Semi-Monthly,0,0,0,0,Cancer,0,0,0.0,0
2765,28453,0,24.0,R,14,0,88,14,0,277,0,0,6,1,1,0,1,4,Weekly,0,0,0,0,na,0,0,2.17,1
2766,63661,1,41.0,na,0,0,0,0,0,0,0,0,0,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,0.0,0
2767,57532,1,29.0,na,3,2,5,3,0,8,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,0.1,0
2768,57088,1,23.0,R,9,3,76,9,0,189,0,0,13,1,1,0,1,0,Semi-Monthly,0,1,0,0,Gemini,1,0,1.8,1
2769,54818,0,20.0,na,0,0,30,0,0,48,0,0,0,1,1,0,1,0,Semi-Monthly,0,0,0,0,Pisces,0,0,0.63,0
2770,42718,0,37.0,R,0,0,0,0,0,301,0,0,48,1,0,0,1,0,Weekly,0,0,0,0,Sagittarius,0,0,2.4,0
2771,48812,1,31.0,na,0,0,0,0,0,9,0,0,1,1,0,0,1,0,Bi-Weekly,0,0,0,0,na,0,0,0.13,0
2772,29615,1,23.0,R,3,0,0,3,1,81,1,0,17,1,0,0,1,2,Weekly,0,0,0,0,Virgo,0,0,0.77,1
2773,27678,0,29.0,R,0,0,15,0,0,0,0,0,0,1,0,0,1,0,Bi-Weekly,0,0,0,0,Aries,0,0,0.6,1
2774,54554,0,47.0,na,0,0,3,0,0,4,0,0,0,1,0,0,1,0,na,0,0,0,0,Taurus,0,0,0.5,0
2775,67914,0,51.0,na,0,0,0,0,0,0,0,0,0,1,1,1,0,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,0.0,0
2776,39991,0,32.0,R,0,0,12,0,0,15,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,0.5,1
2777,3158,1,32.0,R,0,0,25,0,0,48,0,0,6,1,1,0,1,0,Monthly,0,0,0,0,Aries,1,0,0.67,1
2778,35386,1,31.0,R,0,0,0,0,3,262,3,0,43,1,1,0,1,0,Bi-Weekly,0,0,0,0,Libra,1,0,2.23,1
2779,31062,1,21.0,R,5,0,39,5,0,80,0,0,8,1,0,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,0.43,0
2780,40203,1,26.0,na,0,0,0,0,0,232,0,0,23,1,1,0,1,3,Bi-Weekly,0,0,0,0,Scorpio,0,0,2.2,1
2781,34292,1,25.0,na,0,0,0,0,0,7,0,0,0,1,0,1,1,2,Bi-Weekly,0,0,0,0,Sagittarius,0,0,0.2,0
2782,19475,0,42.0,R,1,0,31,1,0,166,0,0,6,1,1,0,1,0,na,0,0,0,0,Pisces,0,0,1.27,0
2783,14347,0,48.0,na,1,0,59,1,0,130,0,0,18,1,1,1,0,0,Weekly,0,0,0,0,Cancer,0,0,1.47,1
2784,8501,0,20.0,R,27,1,29,27,0,100,0,0,21,1,1,0,1,0,Monthly,0,0,0,0,Virgo,0,0,1.03,1
2785,24628,1,23.0,R,2,0,7,2,0,84,0,0,9,1,0,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,1,0,1.0,0
2786,26248,0,67.0,na,0,0,0,0,0,83,0,0,6,1,1,0,1,2,Bi-Weekly,0,1,0,0,na,0,0,1.1,0
2787,8541,1,32.0,na,0,0,0,0,0,5,0,0,0,1,0,1,0,0,Weekly,0,0,0,0,Taurus,0,0,0.06999999999999999,0
2788,8018,0,19.0,R,5,0,44,5,0,75,0,0,10,1,0,0,1,3,Bi-Weekly,0,0,0,0,Scorpio,0,0,0.6,1
2789,26321,1,38.0,R,0,0,0,0,4,174,1,0,15,1,1,1,0,0,Weekly,0,0,1,0,Cancer,0,0,1.83,0
2790,24529,1,38.0,na,15,0,11,15,0,98,0,0,13,1,1,1,0,0,Bi-Weekly,0,0,0,0,Leo,1,0,0.23,1
2791,48887,1,43.0,na,0,0,0,0,0,31,0,0,1,1,0,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,0.46,0
2792,27023,1,19.0,R,0,0,0,0,0,82,5,0,12,1,1,0,1,0,Bi-Weekly,0,0,0,0,na,1,0,0.63,1
2793,6136,1,22.0,R,0,0,78,0,0,201,0,0,1,1,1,0,1,0,Weekly,0,0,0,0,Pisces,1,0,1.4300000000000002,0
2794,66121,0,28.0,na,0,0,20,0,0,20,0,0,3,1,0,1,0,2,Bi-Weekly,0,0,0,0,Gemini,0,0,0.4,0
2795,6958,1,27.0,na,0,0,0,0,0,85,0,0,1,1,0,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,1.4300000000000002,0
2796,68296,1,45.0,O,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Semi-Monthly,0,0,0,0,Sagittarius,1,0,0.0,0
2797,33762,0,35.0,na,0,0,18,0,0,55,0,0,1,1,1,1,0,0,na,0,0,0,0,Pisces,0,0,0.8,0
2798,56774,1,25.0,O,0,0,17,0,0,55,0,0,4,1,1,0,1,0,na,0,0,0,0,Libra,0,0,0.5700000000000001,0
2799,59217,1,22.0,na,0,0,4,0,0,5,0,0,0,1,1,0,1,2,na,0,0,0,0,Gemini,0,0,0.23,0
2800,45146,1,42.0,na,0,0,1,0,0,0,0,0,0,1,0,0,1,0,Weekly,0,0,0,0,Libra,0,0,0.03,0
2801,47099,0,23.0,na,0,0,55,0,0,124,0,0,6,1,0,1,0,0,na,0,0,0,0,Aquarius,0,0,0.93,0
2802,51519,1,23.0,R,0,0,0,0,0,133,0,0,2,1,1,0,1,0,Bi-Weekly,0,0,0,0,na,1,0,1.6,0
2803,25108,1,27.0,R,3,0,23,3,0,47,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Gemini,0,0,0.7,0
2804,2475,0,51.0,na,0,0,5,0,0,0,0,0,0,1,1,0,1,2,Monthly,0,0,0,0,Virgo,0,0,0.1,0
2805,40500,0,32.0,O,0,0,18,0,0,40,0,0,6,1,1,1,0,0,Bi-Weekly,0,0,0,0,Capricorn,0,0,0.8199999999999998,0
2806,42349,1,39.0,na,13,1,126,13,0,225,0,0,34,1,1,1,1,2,Weekly,0,0,0,0,Pisces,1,0,1.33,1
2807,2558,0,39.0,na,0,0,0,0,1,29,0,0,2,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,1,1,0.8,0
2808,13041,0,31.0,R,1,1,39,1,0,65,0,0,10,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,0.6,1
2809,45367,0,26.0,na,1,0,22,1,0,25,0,0,3,1,0,0,1,0,na,0,0,0,0,na,0,0,0.5,1
2810,63338,1,27.0,R,0,0,3,0,0,1,0,0,0,1,0,1,0,0,Monthly,0,0,0,0,Taurus,0,0,0.0,1
2811,4301,1,28.0,na,0,0,1,0,1,69,0,0,9,1,0,0,1,2,Bi-Weekly,0,0,0,0,Gemini,0,0,0.97,1
2812,52240,0,38.0,na,9,2,145,9,0,236,0,0,11,1,1,1,0,0,na,0,0,0,0,Taurus,0,0,1.67,1
2813,43300,1,43.0,R,0,0,0,0,1,177,0,0,15,1,0,0,1,0,Semi-Monthly,0,0,0,0,Cancer,0,0,1.4,0
2814,7678,0,41.0,R,0,0,0,0,1,222,0,0,50,1,1,1,0,0,na,0,0,0,0,Gemini,0,0,2.07,0
2815,54198,1,22.0,na,1,0,44,1,0,76,0,0,5,1,1,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,0.6,0
2816,55959,1,27.0,na,0,0,0,0,0,49,0,0,1,1,0,0,1,2,Bi-Weekly,0,0,0,0,Aries,0,0,0.6,0
2817,24343,1,34.0,R,1,0,102,1,0,288,0,0,32,1,0,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,1,1.9,1
2818,46063,0,35.0,na,0,0,2,0,0,11,0,0,1,1,1,0,1,3,Bi-Weekly,0,0,0,0,Capricorn,0,0,0.06999999999999999,0
2819,18307,0,53.0,na,0,0,0,0,0,26,0,0,0,1,1,1,0,0,na,0,0,0,0,Leo,0,0,0.0,0
2820,33104,0,54.0,na,26,0,29,26,0,120,0,0,37,1,1,0,1,0,Semi-Monthly,0,0,0,0,Aries,0,0,1.63,1
2821,19083,0,50.0,R,22,0,14,22,0,271,0,0,4,1,1,0,1,0,na,0,0,0,0,Sagittarius,0,0,2.2,0
2822,50737,0,22.0,na,0,0,15,0,0,25,0,0,1,1,1,0,1,0,na,0,0,0,0,Virgo,0,0,0.32,0
2823,50464,0,37.0,na,0,0,0,0,0,53,0,0,3,1,1,0,1,0,Bi-Weekly,0,0,1,0,Virgo,0,1,0.6,0
2824,69372,0,25.0,O,0,0,15,0,0,26,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,0.93,0
2825,5138,0,29.0,na,27,0,41,27,0,119,0,0,8,1,1,1,0,0,Monthly,0,0,0,0,Cancer,0,0,1.2,0
2826,58207,1,27.0,R,5,1,16,5,0,20,0,0,1,1,0,0,1,0,Bi-Weekly,0,0,0,0,Aries,0,0,1.0,1
2827,17488,0,37.0,O,0,0,0,0,0,148,0,0,2,1,1,0,1,0,Semi-Monthly,0,0,0,0,Aries,0,0,1.93,0
2828,66355,0,34.0,na,0,0,2,0,0,0,0,0,0,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,0.06999999999999999,0
2829,15104,0,29.0,R,4,1,100,4,0,178,0,0,3,1,1,0,1,0,Bi-Weekly,0,1,0,0,Cancer,1,0,1.9,1
2830,20413,1,32.0,O,0,0,2,0,0,6,0,0,2,1,1,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,0.03,1
2831,42676,0,31.0,R,0,0,0,0,0,218,0,0,8,1,0,1,0,2,Weekly,0,0,0,0,Cancer,0,0,2.07,0
2832,47985,1,22.0,na,0,0,4,0,0,0,0,0,0,1,1,0,1,0,na,0,0,0,0,Scorpio,0,0,0.16999999999999998,0
2833,38928,1,39.0,R,0,0,0,0,0,146,0,0,10,1,1,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,1.5,0
2834,2852,1,23.0,R,0,0,0,0,1,123,0,0,24,1,1,1,1,2,Bi-Weekly,0,0,1,0,Pisces,0,0,3.0,1
2835,53016,1,32.0,na,11,0,1,11,1,199,0,0,31,1,0,0,1,0,Weekly,0,0,0,0,Sagittarius,0,0,1.6,0
2836,14056,1,41.0,R,1,0,26,1,0,89,0,0,4,1,1,1,0,0,na,0,0,0,0,Scorpio,0,0,0.5700000000000001,1
2837,9374,0,28.0,na,0,0,13,0,0,20,0,0,0,1,1,0,1,0,na,0,0,0,0,Gemini,0,0,0.3,0
2838,47512,0,34.0,R,0,0,0,0,0,229,0,0,3,1,1,0,1,0,Monthly,0,0,0,0,Aries,0,0,2.23,0
2839,17215,1,22.0,na,9,0,24,9,0,86,0,0,8,1,1,1,0,2,Weekly,0,0,0,0,Pisces,0,0,0.33,0
2840,40802,1,28.0,R,0,0,0,0,0,214,0,0,12,1,1,1,0,0,Bi-Weekly,0,0,0,1,na,0,0,2.23,0
2841,45347,1,31.0,na,0,0,0,0,0,12,0,0,3,1,1,0,1,0,Weekly,0,0,0,0,Virgo,1,0,0.5700000000000001,0
2842,17956,0,38.0,na,1,0,26,1,0,60,0,0,7,1,1,1,0,2,na,0,0,0,0,Libra,0,0,0.74,1
2843,26949,0,55.0,R,60,1,86,60,0,299,0,0,104,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,1,0,2.23,1
2844,62912,1,19.0,na,0,0,0,0,0,0,0,0,0,1,0,0,1,2,Bi-Weekly,0,0,0,0,Cancer,0,0,0.0,0
2845,64857,1,43.0,R,0,0,3,0,0,40,0,0,2,1,1,0,1,2,na,0,0,0,0,Sagittarius,0,1,0.3,0
2846,43403,0,47.0,O,0,0,25,0,0,64,0,0,3,1,1,0,1,0,Semi-Monthly,0,0,0,0,Aquarius,0,0,0.72,0
2847,55748,0,27.0,R,0,0,17,0,0,24,0,0,2,1,0,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,0.89,0
2848,40951,1,21.0,na,0,0,1,0,0,0,0,0,0,1,0,0,1,0,Monthly,0,0,0,0,Cancer,0,0,0.0,0
2849,59875,0,21.0,na,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Bi-Weekly,0,0,0,0,Taurus,0,0,0.0,0
2850,41083,1,28.0,na,0,0,0,0,0,0,0,0,0,1,1,1,0,0,Weekly,0,0,0,0,Cancer,1,0,0.0,0
2851,34875,1,39.0,na,2,0,21,2,0,41,0,0,2,1,1,0,1,0,Weekly,0,0,0,0,na,1,0,0.5,1
2852,7352,1,44.0,R,0,0,0,0,0,229,0,0,17,1,1,0,1,0,Monthly,0,0,0,0,Libra,0,0,2.23,0
2853,60549,1,22.0,na,0,0,0,0,0,2,0,0,0,1,1,1,0,0,na,0,0,0,0,na,0,1,0.0,0
2854,28697,0,53.0,na,1,0,174,1,0,235,0,0,23,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,2.13,0
2855,66909,1,32.0,na,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Weekly,0,0,0,0,Pisces,0,0,0.0,0
2856,2320,1,44.0,na,0,0,61,0,0,144,0,0,3,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aries,1,0,0.63,0
2857,11573,0,35.0,na,0,0,73,0,0,124,0,0,13,1,1,1,0,0,Semi-Monthly,0,0,0,0,Scorpio,0,0,0.97,1
2858,31378,1,22.0,R,0,0,3,0,0,240,0,0,18,1,1,0,1,2,Bi-Weekly,0,0,0,0,Taurus,0,0,1.7,1
2859,50708,1,21.0,na,0,0,0,0,0,39,0,0,5,1,1,0,1,0,Weekly,0,0,0,0,Taurus,0,0,0.6,0
2860,23953,0,20.0,O,6,0,74,6,0,93,0,0,17,1,0,0,1,0,Monthly,0,0,0,0,Aries,0,0,1.13,1
2861,13790,0,27.0,na,0,0,13,0,0,17,0,0,0,1,0,0,1,0,Bi-Weekly,0,0,0,0,Virgo,1,0,0.53,0
2862,39356,1,25.0,na,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,1,0,0.13,0
2863,42067,0,41.0,R,25,1,34,25,0,115,0,0,8,1,0,1,0,0,Bi-Weekly,0,0,0,0,na,1,0,0.67,1
2864,67608,0,22.0,na,0,0,4,0,0,3,0,0,0,1,0,0,1,0,Semi-Monthly,0,0,0,0,Gemini,0,0,0.1,1
2865,22794,1,38.0,R,0,0,0,0,0,117,0,0,1,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,1.77,0
2866,37898,0,24.0,R,0,0,52,1,0,95,0,0,10,1,0,1,0,0,Bi-Weekly,0,0,0,0,Taurus,0,0,0.73,1
2867,9612,0,24.0,R,0,0,24,0,0,60,0,0,4,1,0,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,0.68,1
2868,44556,1,32.0,na,0,0,0,0,0,3,0,0,0,1,0,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,0.0,0
2869,63488,1,46.0,na,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Semi-Monthly,0,0,0,0,na,0,1,0.0,0
2870,62051,1,26.0,R,0,0,4,0,0,0,0,0,0,1,0,0,1,0,Bi-Weekly,0,0,0,0,Aries,0,0,0.0,0
2871,28889,0,28.0,R,0,0,52,0,0,126,0,0,3,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,1,0,1.5699999999999998,1
2872,18355,0,40.0,na,41,10,46,34,0,158,0,0,22,1,0,0,1,0,na,0,0,0,0,Virgo,0,0,1.37,1
2873,41334,0,34.0,R,0,0,207,0,0,185,0,0,43,1,1,1,0,0,Bi-Weekly,0,0,0,0,Taurus,1,0,1.33,1
2874,19463,0,39.0,na,0,0,4,0,0,114,0,0,0,1,0,0,1,0,Bi-Weekly,0,0,0,0,Pisces,0,0,1.23,0
2875,46149,1,28.0,R,0,0,0,0,0,54,0,0,4,1,0,0,1,0,na,0,0,0,0,Libra,0,0,1.77,0
2876,17499,0,23.0,na,26,2,50,25,0,135,0,0,8,1,0,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,0.97,0
2877,33216,0,34.0,R,31,4,40,31,0,95,0,0,18,1,1,1,0,0,Monthly,0,0,0,0,Gemini,1,0,0.9,1
2878,66547,0,22.0,na,0,0,5,0,0,3,0,0,2,1,0,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,0.2,0
2879,49491,0,34.0,na,0,0,23,0,0,227,0,0,14,1,0,1,0,0,Bi-Weekly,0,0,0,0,Taurus,0,0,1.83,0
2880,58800,1,29.0,na,0,0,14,0,0,25,0,0,2,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,1,0,0.33,0
2881,6889,0,33.0,R,2,1,40,2,0,95,0,0,0,1,1,0,1,0,Weekly,0,0,0,0,Aquarius,0,0,1.0,0
2882,52185,0,31.0,O,0,0,0,0,0,14,0,0,0,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,0.3,0
2883,68941,0,35.0,na,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Weekly,0,0,0,0,Sagittarius,1,0,0.0,0
2884,13830,0,40.0,R,0,0,0,0,0,109,0,0,7,1,1,1,0,2,Weekly,0,0,0,0,Virgo,0,0,1.33,0
2885,2790,0,26.0,R,0,0,0,0,2,209,62,0,80,1,1,0,1,0,na,0,0,0,0,na,0,1,2.2,0
2886,32484,0,37.0,R,12,0,28,12,0,60,0,0,6,1,0,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,0.94,1
2887,54928,0,21.0,R,3,0,17,3,0,54,0,0,24,1,1,0,1,0,Monthly,0,0,0,0,Libra,0,0,0.53,1
2888,55985,1,34.0,R,0,0,1,0,0,0,0,0,0,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,1,0,0.0,0
2889,54092,1,40.0,na,0,0,0,0,0,0,0,0,0,1,0,1,0,2,Bi-Weekly,0,0,0,0,Aries,0,0,0.2,0
